"JURKAT" "IM9" "RAJI" "THP1" "Median sample"
"IKBIP" 5.83455569204857 8.11780401593702 8.17860933643388 7.38925670256024 7.51939525657757
"TMEM119" 3.91739096540558 3.99571301868388 3.9568117985773 3.84795089878261 4.04108955778165
"PRR24" 6.70765168992244 7.03765080584485 7.14000982568227 7.57352497640204 7.07012472389943
"DCUN1D3" 7.44992693992644 6.93590397020285 6.87779120850721 7.15259613906572 7.113948445294
"TMC8" 9.67951241434442 8.29931265867219 10.2891176619468 8.19584228876337 8.93249022865298
"ATCAY" 7.02324702151918 6.95833202024195 7.08790207814577 7.04816005617703 7.04548176221108
"CPT1C" 5.068478158008 5.18408591686065 5.30248138612334 5.04467986509093 4.92383214400697
"ZNF48" 7.42040223551624 7.31924843049047 7.58312093269562 6.70834324188293 7.05959097396757
"SUSD2" 5.44730474558547 5.63268832599157 5.26098881603983 5.31534119774137 5.24948585543834
"TMEM86A" 6.33184604901928 6.48714331514887 6.43411438575223 6.51831535074393 6.49831494504262
"EPSTI1" 9.14804918756413 6.19478864727885 7.6123816695926 6.68041403091058 7.02282077909133
"GPX8" 4.92451729132036 4.64619792358736 4.98349068582218 5.52661159586231 5.1598908667017
"RIMS4" 5.33016365901853 5.5584022537695 5.53113462187988 5.3802310785629 5.26865619153271
"EBF1" 4.62970697250375 9.23179965646723 8.60255354740293 4.5063183869273 7.98808688104061
"RNF150" 5.62144340424678 5.14340419882299 5.3265038053253 5.31518291090025 5.25332085753825
"LRCH2" 3.21344312584009 3.25259881910527 3.22885933033027 3.23033306098457 3.19424495759108
"TCEAL7" 3.13414641304071 3.24221685690575 3.16899623807428 3.39352031220146 3.2494113429641
"UBXN11" 7.89351260090119 7.56328877544297 8.52129299624755 8.0654424795455 7.97602357808101
"ANKRD13B" 7.54078610780063 7.36146674540099 6.98078067057834 6.71632602715206 7.06580463096546
"IGFBPL1" 5.41413690403854 5.26209247772189 5.44264699726416 7.73903858471703 6.69195804566311
"SLC9A9" 6.25240545672465 6.81779724167309 6.29466224356781 6.20236756368743 6.3490819308458
"MYO1G" 8.4853342444385 8.23194710744258 7.61678036852921 7.16065570742714 7.68951005224065
"EVA1A" 5.41154490069009 5.46076609039823 5.23750286566132 5.38641726213691 5.34650107380011
"SHD" 5.07161263513528 5.13758376914217 5.26471207946129 5.14447083309169 5.08764568871085
"CDC42EP5" 3.1247900020725 3.35774237482193 3.36397663420199 3.32231049734012 3.32797634770079
"LINGO1" 4.27850581589969 4.45061329548352 4.48310337477462 4.30368209795917 4.19560873842737
"FGD4" 4.19237655861032 4.00518082803114 4.04855666312588 4.62383671134736 4.28357526269727
"PHACTR3" 4.13153602112178 3.96933834469199 4.34974292642736 9.80797374956865 8.53045861105227
"GPRIN1" 6.59870847539343 6.49504757501312 6.5278352546837 6.66980045454561 6.44122220030098
"SMIM10" 3.98780265439605 4.10108016106562 4.16669685988874 5.15844171487903 4.43410911165504
"RILPL2" 9.2626988689123 10.9631263267573 9.59460557859708 10.8084526359384 10.4981293856523
"S100A16" 7.45627903199217 7.33238230132283 7.43589831529341 7.41023756937394 7.53162599183589
"NKAIN4" 4.69632648531784 4.70857986592236 4.90308335714797 4.81835045920037 4.782421950134
"GAREML" 7.55110720160731 7.52902592418766 6.91339647839262 8.11444456049286 7.6042304321933
"KIAA1244" 5.48755486689786 4.8161224893885 4.97818519363696 5.60696095749959 5.31100613255128
"NAPSB" 5.16330826506128 9.0429293891064 10.9497810736643 9.39524308622765 9.61927272490066
"SLC35F1" 7.10902655117083 6.93079971557418 7.24958905323033 7.68525272015665 7.45027950339352
"C17orf96" 8.06074708814696 7.97103060810593 8.02261593883181 6.97088287360385 7.54205147617943
"GIMAP7" 8.98993308216534 5.92221379968302 3.73921712497151 4.13357399296058 5.85572349641352
"CLMP" 4.9446540565333 4.87049978332161 4.63735130607728 4.84690545349748 4.77392574925907
"AMICA1" 6.91470102373523 6.86294303850426 6.7931349948124 6.79712979319684 6.66635997199204
"RIPK3" 5.80202056559335 5.62516005363207 5.99547147155848 6.40480023230979 6.22766710323245
"RNF144B" 7.46238867577279 5.28553825810707 11.1106053906972 6.0517875838524 8.71300659577033
"OLIG1" 3.86643208076425 3.64441855082404 3.6735394815705 6.62987810856283 5.30843942401073
"ADCY5" 5.68954408695221 5.40096837827297 5.66588860037977 5.84452648542508 5.81860259890511
"DISP1" 4.46323524617114 4.23495505901715 4.41899327721202 4.62430043635754 4.3618372929128
"ZNF775" 7.86403779882526 7.61243749561521 7.49676892765319 7.23493553498713 7.22751707336014
"DACT3" 6.49394791554402 6.11171222095939 6.19290857626393 6.09120767302433 6.193065713161
"HELZ2" 6.08487462744845 6.48004079572909 6.20567817173746 6.63440637019966 6.35470579471312
"LOXL3" 6.49610996163717 8.34981929183787 6.60854691913222 7.23967001670681 7.62876598057284
"TBC1D10C" 8.25401874915279 7.96072086015001 8.53989274243721 6.62983893662981 7.62781498090694
"SDSL" 5.57567258229186 6.02448735148699 5.82424412409625 7.58894423909163 6.64374407013483
"DEPDC7" 3.80600957922243 3.8570501513462 3.57250268655701 6.507000636339 5.30074349479577
"PCED1B" 7.31725763018178 6.43932739538945 7.33525116732177 7.25814316165358 7.15595108732083
"C9orf41" 8.06780048899047 8.46764566902174 9.3707170230813 7.54927190507322 8.31764250345919
"UBASH3B" 5.83037605281994 4.35639980531012 4.39099286884083 5.43914723839881 4.87889337674035
"FAM26F" 4.58580057468147 4.57620701854156 4.41098169515342 4.55577209657115 4.49650800410189
"OSR1" 3.55244763821185 3.61105936528272 3.72992756490859 3.66955334670979 3.62077961710761
"ENHO" 6.78510599597309 6.18150069185236 6.36116729815515 6.68885610119184 6.32589775018686
"BATF2" 5.15766054614723 5.3316350935223 5.31732267048789 5.6884380299978 5.47844273236925
"SPHKAP" 5.49225663270127 4.64201475994832 4.54454698486267 5.03110233594994 4.90055370171737
"NANOS1" 5.93720004451756 4.44785224860322 5.62113069194076 6.96056238746026 6.12919129898129
"C1orf162" 5.57193666643368 5.90047672701759 5.25507661410791 9.21676972739582 8.03916936996814
"CITED4" 7.14012571218559 7.60089546948042 7.66871881137522 11.1395916439722 9.98202088191558
"BHLHE22" 6.66830913219459 6.96348259667326 6.11411353973461 11.5543667012963 10.5155562507857
"LRG1" 6.20683328028863 6.68782383592178 6.64354172763258 8.5094790137948 7.68969367293808
"ORAOV1" 6.10441683999931 6.19782764157564 6.30788781120801 5.88643222807976 5.93821743424678
"RASAL3" 7.6094782092889 8.99753251372444 7.74253269328213 7.54316414756864 8.14801906187545
"C8orf46" 3.93483910059356 3.86399578915408 3.78881114165585 3.77412284300547 3.85372197601434
"CLDN23" 4.78344805627107 4.66863597574329 4.60115200109223 5.15844171487903 4.79762785472187
"HCN3" 6.59453012156975 6.65107867689079 7.08210727140983 6.39927269551795 6.50826570389465
"CPNE4" 4.87810387181393 4.83549031294258 4.87164014313104 4.85454684798198 4.8912829726122
"NHS" 3.44522195092249 3.76722954381624 3.51162122985092 3.75822212983807 3.54605294069113
"WHAMM" 7.22498344473412 8.04114250101263 7.77763527073489 7.38189549232381 7.53585281600996
"TMEM169" 6.25594617526176 5.792418190097 5.72409636350273 5.95499864423306 5.93629594063102
"SMYD4" 7.88153483862968 7.47982888299783 8.00686095802675 6.93937432196982 7.43727087883171
"GKAP1" 4.87897258461078 4.57598287183776 4.59719004481064 4.55424247702743 4.52208324247667
"RTN4RL2" 5.54865648394455 4.97116882395873 4.7825340555315 5.05653099475946 5.07488098768223
"FAM19A5" 3.67266284646411 3.66610998250523 3.71792904220531 3.63325949520113 3.62308155659627
"MS4A14" 5.33440131888827 5.68404621480553 5.57242997929935 6.60505859239549 5.82702786359712
"GALNT5" 6.92457278619278 6.61600254068055 6.57859563697837 6.80944630347245 6.67384740302698
"LRRC16B" 6.69911533466787 7.34192874054084 7.50926637858763 7.14145557755011 6.83619873652092
"LRRK2" 4.80833559444931 7.31297313141904 4.70617731610356 5.4675379069708 5.76817425705756
"SPTY2D1" 8.89227868243264 7.98735511890743 8.11354543655422 7.87198822277405 7.93357114858063
"GBP5" 5.37501221319623 5.57818215287609 5.45431707158129 5.64324669158436 5.4451130979013
"IRX3" 11.2724744824739 5.04308032934555 5.04308032934555 11.371316101867 10.5248397049389
"SEZ6" 5.85797680018794 5.92357331184525 5.88439023883913 5.92032145438883 5.88006298399958
"P2RY8" 9.79384780908629 8.6894652115731 10.9985973712202 10.8164906128642 10.2839272812955
"ZNF738" 4.70462407136381 8.91526141193491 7.11085196474183 7.36028693751236 7.80338762633252
"ZDHHC22" 6.32771312517943 5.95415723184135 5.89756850274886 6.16348459526114 6.09092326494079
"ZNF488" 6.89419157163143 6.33339796065356 6.25157112007469 7.10290987218457 6.89252944234356
"ENPP6" 3.31433560052541 3.35973095435081 3.26416050562937 3.41306277298825 3.25793719633278
"SPSB4" 7.02477152767943 6.56042399926647 6.58544297211613 6.49111589679956 6.56737310880426
"PTCHD2" 6.34332583621775 6.34584398897142 6.34828688262489 6.19905507431975 6.40606219093231
"CD8B" 5.42727310648778 5.61508790902686 5.42616603787772 5.19940690594257 5.26657481358309
"ADAMTS14" 5.96445221932853 6.2608340726905 6.30291372770756 6.20571530233629 6.06338304736532
"UNC80" 3.36718238112244 3.41396431693449 3.67074312555304 3.70418257405682 3.470173424098
"SSC5D" 6.53807644546748 7.00946038262832 7.16886424373148 6.86254167984971 6.65226798044236
"LPAR5" 6.84924471527699 4.27082360358902 5.97808003308467 4.9619043330164 5.18880770531774
"NEURL2" 5.76115665157092 6.74230829461974 6.09957870934539 6.14272750365733 6.2079550863511
"NFAM1" 6.32533742037457 6.35178066856927 6.43134812422265 6.65595034580651 6.45222620438035
"GLDN" 5.09663924213221 5.13944912464614 5.1702969698166 5.31490132984579 5.03985417388096
"ZNF469" 7.12299874708366 7.49042882717465 7.38362074188874 8.47610291518352 7.97970785625755
"BTBD17" 4.38805688593536 4.5881892723904 4.58744069893601 4.52172234986743 4.49428523483501
"FAXC" 3.54802846755839 3.67988413626427 3.78057170981743 3.63385574349498 3.55661310238384
"CELF5" 4.8338824995896 4.43514066163353 4.67297303675786 4.85868104442985 4.70132179808495
"H2BFXP" 6.57320749914198 6.31665083200923 5.93719493422613 5.33947794705526 6.05106721476849
"MIR142" 8.59297280847683 8.71119874733742 8.0003409092548 7.54747236428758 8.1469350313849
"STAC3" 6.3355887660725 6.33861912760993 6.98521125083406 7.60995671846889 7.17438599387319
"ZNF883" 3.87107055847344 6.41073276787034 4.1395940606591 3.99506945697143 4.7328566635617
"DNAJC21" 5.72734753752076 6.25405536696025 6.90857673704781 6.96747373119327 6.66820778238705
"FAM181B" 5.13836721911745 5.14356961024896 5.34748467850949 5.1830747526051 5.06994448074812
"LINC00643" 4.32628311778161 5.46440883787206 4.00482536194871 3.93568468859188 4.52520926265017
"MS4A6E" 4.54697218217257 4.18247199755619 4.35891405221591 4.27175499191256 4.18333792476915
"APOC2" 6.18702938147424 6.28381753815527 6.28986754424221 6.70968047293859 6.36806647337997
"KCNJ11" 5.53730630022098 5.28709858498217 6.04352430049678 5.09650911085308 5.15832406207267
"CHRAC1" 8.2352432233562 8.08813098415939 8.41868278001126 7.94013151832436 8.00767754648238
"GBGT1" 6.32571140036416 6.3830107729451 6.32410998136017 7.35457391838587 7.05690789039823
"NOG" 6.22541530459913 3.54443801263496 3.55657650086973 3.59343566172754 3.98274765236197
"KRT80" 5.40276434895507 5.66354980047888 5.6347946946373 5.660211282141 5.54554793406104
"PALD1" 7.40517110459683 6.36080578202719 8.8983988595489 7.47760526350652 7.40203377999449
"TTC39B" 3.45971304951172 3.56624061418692 3.40861926108576 3.83764801611068 3.58745626646442
"GIMAP2" 7.11566165523415 9.40080706243562 3.89642582340436 8.49483212540448 8.41193029114655
"CCDC102A" 6.34361311232459 6.96746570184572 6.46661227067036 6.11381042635781 6.25443397582571
"DSCAML1" 5.09900474919244 5.08775396800648 5.14972433698651 5.23277284067703 5.11884055759009
"KIF26A" 5.5384524008035 4.25041589216449 4.5164012173415 4.08727429133174 4.55108532881613
"CTTNBP2" 3.07019871462415 3.11517797973504 3.15594246760861 3.134634852919 3.08323474160149
"ZSWIM5" 5.23300732944441 5.32878065579137 5.06109824167662 5.37951029992722 5.23561668745661
"NXPH1" 3.27981416989242 3.44603259811497 3.29098225692987 3.31853368531127 3.29485157714504
"SIK1" 5.90534568261464 6.20896346302633 6.2714740290183 6.06062795469173 5.9774806639838
"COL20A1" 3.46708353093679 3.59299009788863 3.78976502943077 3.68547235993542 3.49075750846559
"OR52K3P" 4.57380936314716 4.37984780366573 4.27494602311211 4.86571613494919 4.50882007716242
"ASXL3" 5.70442625070457 5.5994075943319 5.61188612129578 5.60297431256754 5.78384368031594
"SLITRK2" 4.75641003491664 4.45165583192693 4.59408230554319 4.80535770659003 4.67032741314477
"NTNG2" 4.76547349110265 4.89325674834582 4.96908077010066 4.84646606780542 4.81438928353873
"BCL2L12" 9.02666593708392 9.2325436080003 9.08463665144692 9.26267072315203 9.13113196756116
"TLDC2" 5.0349544416696 5.09168023692972 5.38859413848473 5.21559992243412 5.20547414791695
"GNG8" 5.21264946181932 5.37299423828946 5.93004343678249 5.36837098853053 5.54201688222882
"GALNT13" 4.0317983922116 3.73169978690843 3.74553565880031 3.73007903215263 3.74907139317718
"NUTM2A" 6.35504498471422 6.23597532806531 6.33337909931506 6.4446388123943 6.3706495306792
"GALM" 6.46188174800978 6.9733408926432 6.9251987475467 8.09980530326436 7.34944657458268
"TRIM65" 7.87604292898413 8.07787225635973 8.22411124548319 7.85597483795502 7.94285439575556
"SGK223" 6.22318774992087 10.0268456410804 8.44284669410868 9.27572553655995 9.16238019656647
"GNGT2" 7.05233511291491 7.52083870495499 7.83916311831668 6.42034124584711 7.140706249302
"MARVELD2" 5.71471545642856 6.19411796670735 5.5867827475949 5.13290347084702 5.93684722980911
"GBP4" 5.83926360078273 6.89785905429332 5.86606901322325 6.32487836252172 6.40930383147976
"CBLN3" 6.77029087993005 6.81796961248251 6.9763920641663 6.61812534730369 6.86550242507523
"ODF3B" 5.36692673895167 5.25742290516026 5.14264349960887 5.58420410105682 5.35795556592312
"SBSN" 5.86184286848894 6.03198096992389 6.12261478578982 5.75322810176035 5.91667793280291
"GIMAP8" 4.84018945371639 5.66788380917094 4.18604781042122 5.49068522614292 5.14477771662577
"NRROS" 9.24043114648627 8.8481982403939 7.48183038072905 9.03386846404224 8.58869859506606
"GXYLT2" 7.90188414806676 4.4152912846066 4.19792576488944 5.63770179156128 5.23103598765937
"TTC9B" 6.11714020979123 6.26175105360991 6.21361690684297 6.10364354041994 6.23817711310318
"NUDT19" 8.08395086738795 9.66768023608553 9.47663694460119 9.06060558399491 9.19186872795961
"TANGO2" 7.48193168046237 7.8620770483598 7.5765399487313 7.91390819290316 7.67085230032299
"PGBD1" 6.20747283002478 5.7138143448582 3.83395885243072 4.46197978095441 4.78704907415378
"RASL10B" 6.46739325789749 5.74313025968016 5.92054324641182 5.78735711903191 5.94656428280513
"SNORD89" 5.43985882966143 4.72459724344746 5.65728865807147 4.99139032532424 5.1536027512159
"FAM171A2" 6.95396297492803 6.65895348154258 6.76632033240285 6.72447292028048 6.7731521664726
"C3orf70" 3.8401985625435 3.56002786125004 3.68100838408894 4.57965136037437 3.92333036597381
"C19orf59" 7.0554931297918 6.61091932402519 7.06434301866982 10.7072120083959 9.71995330873759
"TSLP" 7.1905895476246 4.61000518395875 3.95814333206784 4.46668710062979 4.49068886264024
"VMO1" 4.13781716042505 4.48115330266314 4.2220257595495 4.48042751559651 4.17052834646148
"TMEM170B" 6.43581322444467 6.16334687083622 6.52582507430427 7.40091580507069 6.88134724408125
"SPNS3" 6.9692559342933 6.48580141265617 6.55605373801 7.63475377743155 6.83440714480066
"LINC00925" 5.73584200154709 5.76774440785122 5.75146760161417 6.45149603541439 6.07152297248023
"RIMKLA" 7.33819487664173 6.73383434111152 6.6645970582651 6.43456495897616 6.69908090583557
"RCOR2" 6.38502135553541 5.92525867483373 5.89439840916494 5.9228744141859 5.84242714990316
"MMAA" 7.59503144298569 7.01772318104999 6.71393583414913 6.13113832431421 6.73874596787038
"TMEM52B" 3.13329721944285 3.09523456239852 3.26410609505459 3.23087495565804 3.22030101077551
"SLITRK1" 4.45759994864303 3.95417563731214 4.07242558118991 4.40426191584879 4.21432391113551
"C3orf80" 3.84475044064819 3.74406977530527 3.80977276058252 6.37760128737207 5.09994145521307
"LHFPL3" 4.45026886382789 4.11306769189726 4.38400516171959 4.3752574515443 4.36700341812799
"RIPPLY2" 4.85431040577382 4.9071798214745 5.00546548020348 4.94620759345755 4.87503390316382
"PTPLAD2" 4.52253358983481 4.17263564841845 4.11233501887479 4.20044472767909 4.17801743402536
"B3GNT8" 5.5384524008035 5.54206008095312 5.64426844489766 6.87841724272482 6.07293082808697
"USP43" 6.42089336478901 6.43675489716201 6.67518686430322 6.10469186426919 6.10263304705338
"WWC2" 5.0250058973059 5.02236720856075 5.38232781244655 5.2723125944483 5.14022564994843
"XKR4" 4.03453315319301 4.14346655642634 3.92549481295127 4.02478270274184 3.96011268519185
"MLKL" 8.10324842367217 8.3965571938997 5.51992309097812 7.90909349081544 7.82928285699913
"SLC16A14" 4.94329157716145 4.48303568843512 4.12787971763037 4.910660055352 4.53773433980249
"TMEM154" 7.36176868731349 7.14879320967385 7.30362310679804 7.40916975289822 7.19775690940306
"ADAMTS16" 5.74657819641685 5.71348392064805 5.73349013981989 5.72269111371662 5.57881894364187
"SHISA7" 6.93947484947852 6.88713279854027 7.03990277597396 7.11921483961643 6.96873795677072
"RASL11A" 6.27340415136786 5.98452727684396 6.084364473219 6.01195497441194 5.97991752417014
"TMEM71" 5.86552644140043 4.18093189297059 4.00804512464479 4.45585478455673 4.38839892138206
"ANKRD22" 5.2144358462878 4.61853971840348 4.64713689709202 4.48852349535787 4.83668532581509
"FGFBP3" 5.83214338496596 5.59550227470575 4.59655181414666 4.76522336492056 5.12371778792116
"SLC37A2" 6.0428560477606 6.36009907129408 6.13738367204909 6.16257137490825 6.00573915629894
"LRRTM1" 5.54067104431001 5.50548258801696 5.75738642385883 5.62456123570088 5.54169398045479
"RFTN2" 6.00559179037996 5.97882042738637 5.99677459578053 5.95523349177082 5.91090928367313
"CXorf24" 6.24317248081175 6.04755292477407 6.04801591048035 5.1467487554681 5.58163243904953
"CR1L" 4.40950588472137 4.63069379744248 4.76075123622542 4.62245572734562 4.6014875837616
